Unnamed: 0,author,creation_date,expiry,last_reply,parent_category,price,replies,saving,source,thread_category,title,views,votes
0,michelangelo88,"Jun 25th, 2020 9:28 am",,"Jun 28th, 2020 2:13 pm",,$12.23,29,,Amazon.ca,Home & Garden,"Glad OdorShield Tall Drawstring Trash Bags - Febreze Fresh Clean - 13 Gallon - 110 Count | $12.12 (still low, going up)",7541,51
1,sprung,"Jun 16th, 2020 4:56 am",,"Jun 28th, 2020 2:05 pm",Restaurants,$7,168,,Subway,Fast Food,Subway $7 select footlongs,46897,26
2,bembol,"Jun 1st, 2020 10:41 pm",,"Jun 28th, 2020 2:05 pm",Entertainment,$19.99,13,,,"Books, Music, Movies, Magazines",Cheers (COMPLETE Series) $19.99,3344,16
3,mitasse,"Jun 27th, 2020 9:55 am",,"Jun 28th, 2020 1:42 pm",,328$,10,70$,Home Depot,Home & Garden,"RYOBI 18V ONE+ Lithium-Ion Cordless 6-Tool Combo Kit with (2) Batteries, Charger, and Bag",4232,-5
4,Lalitsethi,"Jun 28th, 2020 1:24 pm",,"Jun 28th, 2020 1:24 pm",Home & Garden,269,0,Extra 10%,Home Depot,Home Improvement & Tools,Nest X yale door lock - 269 plus tax,1431,3
5,godbapu,"Jun 26th, 2020 10:35 pm","July 26, 2020","Jun 28th, 2020 1:21 pm",,,7,BOGO,Papa John's Pizza,Restaurants,Papa John's BOGO,2950,1
6,zoni5u,"Jun 27th, 2020 1:41 am",,"Jun 28th, 2020 12:42 pm",Home & Garden,4,5,,Dollarama,Home Improvement & Tools,"Philips LED recessed retrofit trim 5-6"" - $4",4034,12
7,coolaw79,"Jun 21st, 2020 7:21 pm","June 21, 2020","Jun 28th, 2020 12:41 pm",,279.99,13,,Vistek,Computers & Electronics,Canon Pixma Pro-100 printer $279.99 with bonus photo paper,2939,9
8,521711,"Jun 13th, 2020 2:01 pm",,"Jun 28th, 2020 12:36 pm",Computers & Electronics,54.99,30,50%,Canadian Tire,Other,"Coleman Wheeled Xtreme Cooler, 95-Can 50% off YMMV",16069,32
9,TeamRapo,"Jun 26th, 2020 4:09 pm",,"Jun 28th, 2020 12:22 pm",Sports & Fitness,$249.99,7,,Princess Auto,Equipment,16 HP horizontal shaft engine. $249.99,3065,3
10,averageasian,"Jun 26th, 2020 1:09 pm",,"Jun 28th, 2020 11:20 am",Computers & Electronics,408.99,48,,Amazon.ca,Computers & Tablets/eReaders,Amazon: Ryzen 7 3700x $409,9270,12
11,LoANeal,"Jun 23rd, 2020 9:33 am",,"Jun 28th, 2020 11:00 am",,4.40,115,27%,LCBO,Groceries,LCBO - Cool Lager BUCK A BEER IS BACK!,18646,42
12,kobemtl,"Jun 28th, 2020 10:47 am",,"Jun 28th, 2020 10:47 am",,67.99,0,,Amazon.ca,Automotive,TrekPow G39 1200A $67.99 57% off,1397,1
13,LTSmash,"Jun 27th, 2020 1:05 am",,"Jun 28th, 2020 10:28 am",Home & Garden,,6,,Costco,Outdoors & Patio,Tamarack Wooden Outdoor Folding Chair 129.99,3760,2
14,Nites07,"Jun 26th, 2020 9:28 pm",,"Jun 28th, 2020 8:58 am",Home & Garden,$79.99,6,20% Off,Home Depot,Home Improvement & Tools,Milwaukee M18 700 Lumen LED Lantern/Flood Light - $79.99,3801,4
15,Canuckdealszzz,"Jun 28th, 2020 8:26 am","June 30, 2020","Jun 28th, 2020 8:26 am",,$289,0,10% off,Today's Shopping Choice,Computers & Electronics,Pac Man Arcade hot deal On TSC,223,0
16,RishabhK82112,"Jun 27th, 2020 4:13 pm","July 9, 2020","Jun 28th, 2020 3:08 am",Computers & Electronics,1.14,3,90%,STEAM,Video Games,BTD6 Steam $1.14 | 90% off warm? hot? for those who play!,2988,7
17,-KILO-,"Jun 25th, 2020 8:48 pm",,"Jun 28th, 2020 2:40 am",Home & Garden,$98,6,$50,Home Depot,Home Improvement & Tools,"Makita 18v 1/4"" impact driver brushless $98.00 (Stoney Creek) YMMV",3856,6
18,DrDoomsday,"Jun 27th, 2020 4:42 pm","July 2, 2020","Jun 28th, 2020 12:56 am",Computers & Electronics,$34.99,43,$75 off,Best Buy,Other,SanDisk Ultra Plus V10 128GB 130MB/s MicroSD Memory Card ($34.99 = $109.99 - $75),5996,-5
19,saku,"Jun 5th, 2020 12:07 pm",,"Jun 28th, 2020 12:30 am",Computers & Electronics,99.97,91,50%,,Home Theatre & Audio,Edifier W860NB Noise-Cancelling Headphones - $99.97 (50% off),27547,38
20,AdamKing,"Jun 26th, 2020 1:00 am","June 30, 2020","Jun 27th, 2020 10:22 pm",,599.99,57,$130,Staples,Computers & Electronics,"Lenovo Ideacentre 510A: Ryzen 5, 1TB HDD + 256GB SDD + 8GB DDR4 $599",13203,15
21,403ego,"Jun 27th, 2020 9:57 pm",,"Jun 27th, 2020 10:17 pm",Automotive,$53.99,1,40% OFF,,Auto Parts & Accessories,Car Jump starter with LED light and jumper cables,2010,1
22,thedealhunter2000,"Jun 25th, 2020 11:23 pm",,"Jun 27th, 2020 10:17 pm",,$2.99,3,,Foody Mart,Groceries,"Foodymart: Pretz tomato flavor snack sticks (from Pocky company) $2.99/9pack (GTA, Steeles/Warden), T&T Warden: Lychee",2269,4
23,buffego,"Jun 27th, 2020 7:12 pm",,"Jun 27th, 2020 9:57 pm",Computers & Electronics,61.74,3,32%,Amazon.com,Peripherals & Accessories,Samsung EVO Select 256GB microSDXC UHS-I U3 100MB/s $61.74 Cad (45.07 USD),1828,-7
24,strangerbynight2,"May 12th, 2020 5:09 pm",,"Jun 27th, 2020 9:40 pm",Home & Garden,,142,,,Home Improvement & Tools,Bidet clearance at Costco,70206,34
25,Mrrfdxyz,"Jun 27th, 2020 6:14 pm",,"Jun 27th, 2020 8:53 pm",Home & Garden,39.88,3,,Home Depot,Home Improvement & Tools,DeWalt 136 piece maxfit bit set -39.88,2934,-4
26,Strafe1,"Jun 27th, 2020 8:12 pm","June 29, 2020","Jun 27th, 2020 8:12 pm",Apparel,$10.99,0,50% off,Marks Works Wearhouse,Women's Apparel,Women's Jumpstart Canada Day T-Shirt $10.99 + $5 Donation made by Marks to Jumpstart for every Jumpstart T-shirt sold,1420,2
27,redalot,"Jun 16th, 2020 7:24 pm",,"Jun 27th, 2020 8:08 pm",Computers & Electronics,USD $49.99,6,,,Other,[WARM] StackSocial -The Limited Edition Mac Bundle Ft. iMazingincluding WindScribe(2 years) Unlimited + Other Apps,2766,1
28,batuta,"Jun 27th, 2020 7:42 pm",,"Jun 27th, 2020 7:51 pm",Computers & Electronics,57.99,4,,STEAM,Video Games,Red Dead Redemption 2 (PCDD) $57.99,1677,-6
29,Mrrfdxyz,"Jun 27th, 2020 7:02 pm","June 28, 2020","Jun 27th, 2020 7:02 pm",Computers & Electronics,17.99,0,6 off,Costco,Televisions,Wirelogic HDMI 3.6M cable Pack of 2- 17.99$,1469,1
0,chemicalxv,"Jun 27th, 2020 6:15 pm",,"Jun 27th, 2020 6:59 pm",Computers & Electronics,,1,,Walmart,Video Games,Hellmut: The Badass from Hell (Switch) - $15 (has $15 TIV at EB Games),1554,0
1,SLee,"Jun 27th, 2020 6:38 am",,"Jun 27th, 2020 6:34 pm",Computers & Electronics,$34.99,12,,Amazon.ca,Peripherals & Accessories,Aukey 65W Omnia dual USB-C charger $34.99 after $15 coupon,3646,5
2,seafish,"Apr 12th, 2020 10:27 pm",,"Jun 27th, 2020 5:38 pm",,$75,287,,Walmart,Sports & Fitness,"26"" Columbia Compax Men's Folding Bike (and others), $75, YMMV",108654,51
3,Thrillhouse19,"Jun 27th, 2020 1:01 pm",,"Jun 27th, 2020 5:34 pm",,$350,5,,Superstore,Home & Garden,YMMV YEG Superstore Heritage Weber 210 BBQ LP$350,2370,2
4,pulsar123,"Jun 25th, 2020 1:54 pm",,"Jun 27th, 2020 4:52 pm",,49.99,31,20$ off,Amazon.ca,Computers & Electronics,Logitech Harmony 665 remote for 50$,6408,16
5,Mrrfdxyz,"Jun 25th, 2020 3:21 pm",,"Jun 27th, 2020 4:41 pm",Automotive,8.99,20,$11 off,Princess Auto,Other,440lb (14*18) Mover's Dolly $8.99,6615,5
6,eveningside,"Jun 27th, 2020 3:30 pm",,"Jun 27th, 2020 4:33 pm",,$69,1,50% off,Walmart,Home & Garden,Root Farm LED Grow light 50% OFF $69,1584,3
7,-KILO-,"Jun 27th, 2020 1:39 pm",,"Jun 27th, 2020 4:08 pm",Computers & Electronics,$78,5,,Walmart,Home Theatre & Audio,$78 YMMV - RCA Home Theater Projector,2051,-2
8,mymuro,"Jun 27th, 2020 2:00 pm",,"Jun 27th, 2020 4:06 pm",Computers & Electronics,,8,,Microsoft Store,Video Games,Once Upon a Death Xbox One Edition *Free,2851,20
9,Hermes213,"May 20th, 2020 4:27 am",,"Jun 27th, 2020 3:23 pm",,,141,$5 off,,Restaurants,American Express - $5 off $10 UberEats/Skipthedishes,30693,119
10,eypc,"Jun 16th, 2020 10:02 am","June 21, 2020","Jun 27th, 2020 2:18 pm",Computers & Electronics,$374.99,126,$50 off,Costco,Computers & Tablets/eReaders,"New Apple iPad 10.2"" 32GB $369.99 Gold or $374.99 Grey",33207,27
11,MisterEyeCandy,"Jun 26th, 2020 9:03 pm","July 2, 2020","Jun 27th, 2020 2:11 pm",Computers & Electronics,$83.99,7,$20,Staples,Peripherals & Accessories,Cooler Master MasterWatt 750 750W 80+ Bronze Semi-Fanless Power Supply($103.99-$20.00=$83.99),2588,5
12,PeterS582,"Jun 27th, 2020 12:06 am",,"Jun 27th, 2020 1:34 pm",Entertainment,35.99,7,,,"Books, Music, Movies, Magazines",Star Wars Rise of Skywalker 3D bluray 35.99,1417,-3
13,ben2003,"Jun 27th, 2020 12:18 pm",,"Jun 27th, 2020 1:23 pm",Home & Garden,699.99,1,,Costco,Furniture,Thomasville Casey Brown Top Grain Leather Power Recliner 699.99,1579,-2
14,DealCanuck,"Jun 26th, 2020 9:58 pm",,"Jun 27th, 2020 12:38 pm",Automotive,$69.99,13,,Princess Auto,Auto Parts & Accessories,Rhino 16000lbs ramp $69.99 + FS,2731,4
15,aznflava,"Jun 26th, 2020 9:03 am",,"Jun 27th, 2020 12:27 pm",Kids & Babies,19.99,16,,Costco,School Supplies,Moleskine Ruled Cahier Journal (6-Pack) - $19.99,5378,5
16,crm2003,"Jun 27th, 2020 10:01 am","June 30, 2020","Jun 27th, 2020 12:19 pm",,129.99,5,55%,Best Buy,Computers & Electronics,Ring Bell/Amazon Echo Show Combo,1785,-1
17,fruzmatik,"Jun 12th, 2020 8:21 pm",,"Jun 27th, 2020 12:15 pm",Computers & Electronics,$109.99,33,,Amazon.ca,Other,Ring Doorview Camera with Echo Dot (Charcoal) $109.99,15279,20
18,inferno_gn,"Jun 25th, 2020 10:34 am",,"Jun 27th, 2020 12:13 pm",Computers & Electronics,,4,,,Video Games,Amazon.ca/BestBuy.ca: Switch SNK Heroines: Tag Team Frenzy - 19.97$...,1907,9
19,ricky2k1,"Jun 26th, 2020 8:54 pm",,"Jun 27th, 2020 10:30 am",Entertainment,$35,14,29% off,Chapters Indigo,Other,PANDEMIC RAPID RESPONSE Board Game $35,3565,7
20,idiotcanuck,"Jun 26th, 2020 10:53 pm","July 2, 2020","Jun 27th, 2020 10:26 am",Computers & Electronics,118,1,,Visions Electronics,Home Theatre & Audio,"JBL Everest 710GA Wireless Over-Ear Headphones with Google Assistant $118 W/FS, $112 ISPU",1616,2
21,BeeBeeRFD,"Jun 20th, 2020 2:55 am","June 30, 2020","Jun 27th, 2020 9:44 am",,399.97,24,,Costco,Home & Garden,"Haiku C ceiling fan by Big Ass Fans - $399.97 (West Edmonton, YMMV)",10697,5
22,RajjKhan,"Jun 27th, 2020 1:02 am",,"Jun 27th, 2020 9:18 am",Apparel,69.98,7,,Browns shoes,Men's Shoes,Browns Sandals - $69.98 + additional 25% off second pair,2827,-10
23,frozatio,"Jun 26th, 2020 12:57 pm",,"Jun 27th, 2020 9:10 am",,29.99,26,,Apple,Entertainment,"iTunes: The Good Wife, The Complete Series $29.99",2996,-2
24,Sheff45,"Jun 4th, 2020 1:36 pm",,"Jun 27th, 2020 8:40 am",,329.99,39,,Amazon.ca,Home & Garden,KitchenAid Artisan Series Stand Mixers $329.99 (Amazon),8720,1
25,thirupiran,"Jun 26th, 2020 8:50 pm","July 2, 2020","Jun 27th, 2020 3:25 am",Computers & Electronics,299.99,5,100.00,Best Buy,Peripherals & Accessories,"Samsung 28"" 4K UHD 60Hz 1ms GTG TN LED FreeSync Gaming Monitor",3164,1
26,absolutcamper,"Jun 20th, 2020 4:59 pm",,"Jun 27th, 2020 3:06 am",,34.99,8,,Urban Fare,Groceries,Urban Fare Wagyu Ribeye $34.99lb (GVA),4661,6
27,clementlim,"Jun 20th, 2020 3:14 pm",,"Jun 27th, 2020 2:34 am",Home & Garden,513.30,3,36% off,Home Depot,Home Improvement & Tools,"Bosch GCM12SD Duel-Bevel Glide Miter Saw - 12"" ($513.30)",2730,5
28,junglebox,"Jun 27th, 2020 12:48 am",,"Jun 27th, 2020 1:32 am",Computers & Electronics,Free,2,100%,,Video Games,Railways! - Free for a limited time,3750,29
29,Abanana,"Jun 26th, 2020 10:17 pm","July 1, 2020","Jun 27th, 2020 1:02 am",Sports & Fitness,5.99,7,,Metro,Other,Nuun electrolyte tablets,2041,4
0,idiotcanuck,"Jun 25th, 2020 9:54 pm","July 8, 2020","Jun 27th, 2020 12:52 am",Computers & Electronics,349,8,,The Source,Televisions,Sylvania SL581SMU 58” 4K Ultra HD Smart TV $349,3712,1
1,BeeBee,"Jun 26th, 2020 5:47 pm","June 28, 2020","Jun 27th, 2020 12:11 am",Computers & Electronics,,7,30% off,Altitude Sports,Cameras,30% off member discount on Peak Design,2822,9
2,dontpanic,"Jun 23rd, 2020 2:00 pm",,"Jun 26th, 2020 11:59 pm",Computers & Electronics,125,18,$15,,Peripherals & Accessories,Hot -Razer Kiyo Webcam - $125 (after sign up code)!!,4776,10
3,Alfred25,"Jun 24th, 2020 9:49 pm","June 30, 2020","Jun 26th, 2020 11:07 pm",Computers & Electronics,399.99,26,30%,Amazon.ca,Peripherals & Accessories,SanDisk 2TB Extreme PRO Portable External SSD - updated $399.99,5257,-6
4,Canadianbac0n,"Jun 26th, 2020 8:26 pm",,"Jun 26th, 2020 9:54 pm",Sports & Fitness,49.99,2,50%,Canadian Tire,Other,Coleman Wheeled Cooler with Handle 50 quart $49.99,1771,3
5,Messerschmitt,"Jun 6th, 2020 7:40 pm",,"Jun 26th, 2020 9:46 pm",Home & Garden,31.47,15,,Amazon.ca,Other,"SR SUN RISE 6-Settings 4.8"" High Pressure Handheld Shower Head Set $31.47",5105,10
6,systemdude,"Apr 29th, 2020 6:54 am",,"Jun 26th, 2020 9:44 pm",Financial Services,,240,,TD Bank,Mortgages & Loans,TD fixed rate 2.54% mortgage,59355,-11
7,SYCvie,"Jun 26th, 2020 8:35 pm","July 1, 2020","Jun 26th, 2020 8:35 pm",Home & Garden,39.99,0,33% off,PetSmart,Pets,Nutrience?? Grain Free SubZero Cat Food - 5kg for $39.99,582,3
8,canada_dry,"Jun 26th, 2020 5:06 pm","June 28, 2020","Jun 26th, 2020 8:28 pm",,$3,9,50%,Loblaws,Groceries,Instore bakery 1.5LB Apple Pie $3 (w/ PC optimum card),1917,10
9,phoreoneone,"Jun 10th, 2020 2:02 pm",,"Jun 26th, 2020 8:24 pm",Beauty & Wellness,,43,,Walmart,Beauty Supplies & Personal Care,"Philips Multigroom 5000 Face, Head and Body $35",13767,14
10,wills1,"Mar 3rd, 2020 9:45 pm",,"Jun 26th, 2020 8:04 pm",,180,74,,Costco,Home & Garden,Ninja Foodi Indoor Grill $180,43412,9
11,MTLGuru,"Jun 24th, 2020 6:12 am","July 1, 2020","Jun 26th, 2020 8:01 pm",,,3,,,Groceries,Week of 25th of June to 1st of July grocery round up (QUEBEC),1563,19
12,n40ca4s,"Jun 26th, 2020 7:40 pm",,"Jun 26th, 2020 7:40 pm",Sports & Fitness,5.93,0,60%,Canadian Tire,Other,"Rapala 4-in Ceramic Utility Knife, 5.93",1262,2
13,SPARTACVS,"Jun 26th, 2020 3:09 pm",,"Jun 26th, 2020 7:12 pm",Home & Garden,198,6,,Home Depot,Home Improvement & Tools,warm- RYOBI 40V Lithium-Ion Cordless String Trimmer and Blower / Sweeper Combo Kit,2186,-1
14,Styleman,"Jun 25th, 2020 12:05 pm","July 2, 2020","Jun 26th, 2020 5:54 pm",Computers & Electronics,,12,,Epic Games,Video Games,Epic Games Weekly FREE GAMES - June 25 to July 2 - Stranger Things 3 and AER,5387,61
15,grEatbUy,"Jun 26th, 2020 5:27 pm",,"Jun 26th, 2020 5:27 pm",Computers & Electronics,299.99,0,$80 off,Amazon.ca,Peripherals & Accessories,NETGEAR Nighthawk Pro Gaming XR500 WiFi Router CDN$299,1089,2
16,CrackTheDeal,"Jun 26th, 2020 7:29 am","June 29, 2020","Jun 26th, 2020 5:24 pm",,$10.88,1,48%,Amazon.ca,Computers & Electronics,"Rii Wireless Mouse RM100,Wireless Office Mouse with Nano Receiver for Laptop Computer I $10.88",1549,-4
17,mwatcher,"Jun 24th, 2020 7:07 am","July 9, 2020","Jun 26th, 2020 5:22 pm",Computers & Electronics,$6.74,17,75%,,Video Games,"Konami Collections PS4 (Castlevania, Contra, Arcade Classics) - $6.74 each",7079,33
18,hill15,"Jun 23rd, 2020 9:46 am","July 1, 2020","Jun 26th, 2020 5:20 pm",,$5.99,45,,,Groceries,Provigo/Loblaws/Zehrs-Presidents Choice Gourmet Coffee 875/930g $5.99 PC Members (June 25-July 1),4827,8
19,dracolnyte,"Jun 26th, 2020 10:03 am",,"Jun 26th, 2020 5:11 pm",,,15,,Dyson,Home & Garden,"15% cashback via Rakuten at Dyson, potentially another 20% for existing customers",3957,3
20,Njoelk,"Jun 24th, 2020 4:33 pm",,"Jun 26th, 2020 5:09 pm",Computers & Electronics,1399,30,$200,Visions Electronics,Computers & Tablets/eReaders,"Asus TUF 15.6"" R7-4800H / 16GB RAM / 1TB SSD / RTX2060 Laptop (TUF506IV-AS76) $1,399 In store only.",5204,9
21,immad01,"Jun 26th, 2020 9:52 am","July 2, 2020","Jun 26th, 2020 5:06 pm",Home & Garden,$499.99,13,,Canadian Tire,Home Improvement & Tools,"MAXIMUM 15A Dual-Bevel Sliding Mitre Saw with Stand, 10-in for $499.99",1510,-12
22,TEJVEERGTa,"Jun 26th, 2020 5:01 pm",,"Jun 26th, 2020 5:01 pm",Beauty & Wellness,19.99,0,$20,Amazon.ca,Beauty Supplies & Personal Care,MaxKare Electric Heating Pad - $19.99,1138,3
23,chun_man17,"Jun 26th, 2020 4:47 pm",,"Jun 26th, 2020 4:59 pm",Computers & Electronics,299.99,1,$200 off,Amazon.ca,Peripherals & Accessories,Canon PIXMA PRO-100 13-Inch x 19-Inch Professional Photo Inkjet Printer $299.99,884,3
24,cyndihuu,"Jun 25th, 2020 6:54 pm",,"Jun 26th, 2020 4:57 pm",Apparel,,10,60% off,Victoria Secret,Women's Apparel,Up to 60% off Victoria’s Secret Semi-Annual Sale,6018,16
25,Styleman,"Jun 26th, 2020 4:39 pm",,"Jun 26th, 2020 4:39 pm",Computers & Electronics,,0,,GOG.com,Video Games,"Free Cyberpunk 2077 ""Goodies"" Collection - NOT the actual game",1451,15
26,SamG852,"Jun 26th, 2020 1:23 pm","August 2, 2020","Jun 26th, 2020 4:31 pm",Beauty & Wellness,39.99,9,20,Costco,Other,COSTCO members 5 pack Philips Sonicare Diamond Clean Brush Heads 39.99,2571,11
27,Jorpho,"Jun 24th, 2020 2:33 pm",,"Jun 26th, 2020 4:27 pm",Computers & Electronics,1.35,4,,,Video Games,[PC] Use Your Words (JPP-style party game) $1.35 in Fanatical Build Your Own Lockdown Bundle 2,1363,8
28,ontheroad,"Jun 26th, 2020 10:17 am",,"Jun 26th, 2020 4:21 pm",,999.99,6,,Costco,Sports & Fitness,costco: Marcy Combo Smith Cage Machine with Workout Bench and Weight Bar 999.99,2211,1
29,wax888,"Jun 26th, 2020 4:10 pm",,"Jun 26th, 2020 4:10 pm",Home & Garden,39.99,0,,Linen Chest,Appliances,Starfrit The Rock Indoor Smokeless BBQ Grill $39.99,1054,2
0,Samster,"Jun 26th, 2020 1:53 pm",,"Jun 26th, 2020 4:02 pm",Home & Garden,,3,,Home Depot,Home Improvement & Tools,WARM *YMMV* *Online Only* $301.71 all-in - Campbell Hausfeld 8 Gal. Electric Quiet Hot Dog Air Compressor at Home Depot,1177,2
1,Andyc416,"Jun 26th, 2020 2:25 pm",,"Jun 26th, 2020 3:36 pm",Computers & Electronics,$16.66,9,,Lenovo Canada,Peripherals & Accessories,**Warm** Lenovo Legion Gaming XL Cloth Mouse Pad $16.66 free shipping,1552,0
2,Nexzen,"Jun 24th, 2020 11:01 am",,"Jun 26th, 2020 3:36 pm",Entertainment,,6,,,"Books, Music, Movies, Magazines",Little Women Rental 99c on Apple and Amazon this week,1334,6
3,bebepinotte2,"Jun 25th, 2020 10:12 pm",,"Jun 26th, 2020 3:02 pm",Apparel,59.88,4,,Amazon.ca,Men's Shoes,Skechers Vassell Oxford (color: desert),2013,0
4,yjzeng,"Jun 26th, 2020 8:46 am",,"Jun 26th, 2020 2:38 pm",Home & Garden,188,4,,Home Depot,Home Improvement & Tools,Milwaukee Tool 1-inch SDS-plus Rotary Hammer Kit (Markham location),1643,2
5,n40ca4s,"Jun 26th, 2020 1:26 pm",,"Jun 26th, 2020 2:27 pm",Sports & Fitness,9.99,2,66%,Canadian Tire,Other,"Rapala Fish Pro Fillet Knife, 6-inch, 9.99",1111,4
6,frankw,"Jun 22nd, 2020 5:18 pm",,"Jun 26th, 2020 2:23 pm",,$4,20,,Dollarama,Home & Garden,Orbit PVC Poly Pipe Cutter Combo,7565,21
7,CelicaGT-S,"Jun 26th, 2020 2:22 pm",,"Jun 26th, 2020 2:22 pm",Entertainment,12.99,0,47% Off,,"Books, Music, Movies, Magazines",Google Play Store - Pixar Favorites - $12.99,742,-1
8,RedSwagDeals,"Jun 10th, 2020 12:58 pm",,"Jun 26th, 2020 2:21 pm",Computers & Electronics,,25,,Microsoft Store,Video Games,SONIC MANIA FREE W/ Microsoft Store Movie Purchase,6777,13
9,Gee,"Jun 26th, 2020 12:35 am",,"Jun 26th, 2020 2:15 pm",Automotive,31.97$,10,16%,Amazon.ca,Auto Parts & Accessories,31.97$ - Garant 63” Extra-Large Pivoting Head & Telescoping Snow Brush,2316,0
10,sabrederek,"Jun 21st, 2020 8:36 pm",,"Jun 26th, 2020 2:05 pm",Home & Garden,2.93,15,,Canadian Tire,Home Improvement & Tools,16' tape measure YMMV In-store clearance $2.93,5076,2
11,MarleauP,"Jun 24th, 2020 5:40 pm",,"Jun 26th, 2020 2:00 pm",,$13.88,8,,Amazon.ca,Apparel,"Cambivo Knee Brace [2 pack] Support for Running, Sports And Arthritis $13.88",3036,8
12,SaadA79344,"Jun 21st, 2020 5:03 am",,"Jun 26th, 2020 1:55 pm",Computers & Electronics,,13,,Best Buy Mobile,Cell Phones,Bestbuy Gift Cards With Activation,5432,-15
13,harold_callahan,"Jun 26th, 2020 1:04 pm",,"Jun 26th, 2020 1:04 pm",Computers & Electronics,199.97,0,13% Off,Amazon.ca,Peripherals & Accessories,Sennheiser Momentum 2 Wireless Headphone with Active Noise Cancellation | 13% Off | $199.97,1175,1
14,9394,"Jun 26th, 2020 8:44 am","June 28, 2020","Jun 26th, 2020 12:54 pm",,,14,,Staples,Computers & Electronics,First Responders and Healthcare Workers - 10% off tech and 15% off everything else (June 27-28),3159,9
15,Triggers,"Jun 25th, 2020 10:06 pm",,"Jun 26th, 2020 12:32 pm",,,8,,Amazon.ca,Computers & Electronics,MSI GL65 gaming laptop RTX 2070 1899$,2616,0
16,GurmanB62972,"Jun 11th, 2020 4:32 am","December 1, 2020","Jun 26th, 2020 12:26 pm",Restaurants,,25,40% off,Domino's Pizza,Fast Food,Domino’s Pizza 40% discount code (YMMV),12433,8
17,TorontoBORN,"Apr 4th, 2020 9:59 am",,"Jun 26th, 2020 12:04 pm",Home & Garden,1399.99,174,,Costco,Appliances,"COSTCO.CA - Bosch Benchmark 800 series dishwashers - $1399.99 delivered, + 25% OFF in Ontario",51604,30
18,bphills,"Jun 20th, 2020 7:37 am","June 25, 2020","Jun 26th, 2020 11:29 am",Beauty & Wellness,$0.32,81,,Real Canadian Superstore,Beauty Supplies & Personal Care,Any six Axe products for $0.32 each,22702,51
19,Freebush,"Jun 26th, 2020 12:12 am","July 2, 2020","Jun 26th, 2020 11:19 am",,$179.99,13,$70.00,Memory Express,Computers & Electronics,Asus RT-AC86U AC2900 Wireless Dual Band Gigabit Router $179.99,1878,4
20,Mrrfdxyz,"Jun 25th, 2020 3:15 pm",,"Jun 26th, 2020 10:33 am",,329.99,15,,Costco,Beauty & Wellness,Marcy Half Cage -$329.99,3934,4
21,Seanne,"Jun 15th, 2020 3:36 pm",,"Jun 26th, 2020 10:26 am",,2,34,,Amazon.ca,Groceries,"Pringles Mega Can Original Flavour Potato Chips, 1 Count $2.00",12080,23
22,greatgordini,"Jun 26th, 2020 10:20 am",,"Jun 26th, 2020 10:20 am",Beauty & Wellness,$2,0,86%,Atlantic Superstore,Beauty Supplies & Personal Care,Exact Multi-Purpose (Contact Lens) Solution YMMV $2,493,1
23,stingyshopper,"Jun 24th, 2020 7:13 pm","July 9, 2020","Jun 26th, 2020 9:49 am",Computers & Electronics,$26.39,27,67%,,Video Games,"PS4 Control $26.39 (the GAME, NOT a controller)",5789,22
24,immad01,"Jun 12th, 2020 10:32 am","July 2, 2020","Jun 26th, 2020 9:43 am",Home & Garden,$14.99,21,,Canadian Tire,Home Improvement & Tools,Mastercraft Metal Sawhorse for $14.99,3904,17
25,Someoneintoronto,"Jun 26th, 2020 8:47 am",,"Jun 26th, 2020 8:47 am",Apparel,,0,,,Men's Shoes,Timberlands on Sale in B2/Brown Shoes,358,0
26,Furiae,"Jun 12th, 2020 3:36 am",,"Jun 26th, 2020 8:40 am",Home & Garden,99.99,60,,Canadian Tire,Home Improvement & Tools,"DEWALT DWE575 7-1/4-in Circular Saw, 15 Amp $99.99",11841,24
27,Trapper,"Jun 25th, 2020 5:52 pm",,"Jun 26th, 2020 8:39 am",,$229.99,11,$70,,Computers & Electronics,NETGEAR Orbi Whole Home Mesh WiFi System (RBK13) (1 Router & 2 Satellites) $229.99,2922,-1
28,CaptSmethwick,"Jun 23rd, 2020 3:45 am","June 28, 2020","Jun 26th, 2020 5:31 am",,$99.70,12,,Amazon.ca,Apparel,"Leather messenger style laptop briefcase, Kenneth Cole Reaction. Cognac colour. $99.70",7220,20
29,gabers,"Jun 26th, 2020 12:55 am",,"Jun 26th, 2020 3:21 am",Kids & Babies,,4,,EB Games,Toys & Games,Magic the Gathering Sale,2348,1
0,HelloNanaimo,"Jun 26th, 2020 12:00 am",,"Jun 26th, 2020 1:11 am",,$149,4,$91 Off,,Home & Garden,LeCreuset Square Skillet - $149 Reg $240,2242,3
1,GateGuardian,"Jun 24th, 2020 6:34 pm","June 25, 2020","Jun 26th, 2020 12:30 am",Computers & Electronics,69.99,10,,Best Buy,Computers & Tablets/eReaders,Razer Black Widow Backlit Mechanical Green Gaming Keyboard ($149.99-$80=$69.99),5301,6
